model,exercise,target,seed,condition,metric,value
stgcn,cpr,0001010000000,42,unseen,exact_match,0.0
stgcn,cpr,0001010000000,7,seen,macro_f1,0.057692307692307696
stgcn,cpr,0001010000000,7,seen,micro_f1,0.24
stgcn,cpr,0001010000000,7,seen,bit_accuracy,0.7076923076923077
stgcn,cpr,0001010000000,7,seen,exact_match,0.0
stgcn,cpr,0001010000000,7,unseen,macro_f1,0.0
stgcn,cpr,0001010000000,7,unseen,micro_f1,0.0
stgcn,cpr,0001010000000,7,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,0001010000000,7,unseen,exact_match,0.0
stgcn,cpr,0001100000000,123,seen,macro_f1,0.0
stgcn,cpr,0001100000000,123,seen,micro_f1,0.0
stgcn,cpr,0001100000000,123,seen,bit_accuracy,0.5769230769230769
stgcn,cpr,0001100000000,123,seen,exact_match,0.0
stgcn,cpr,0001100000000,123,unseen,macro_f1,0.0
stgcn,cpr,0001100000000,123,unseen,micro_f1,0.0
stgcn,cpr,0001100000000,123,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,0001100000000,123,unseen,exact_match,0.0
stgcn,cpr,0001100000000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0001100000000,42,seen,micro_f1,0.2631578947368421
stgcn,cpr,0001100000000,42,seen,bit_accuracy,0.5692307692307692
stgcn,cpr,0001100000000,42,seen,exact_match,0.0
stgcn,cpr,0001100000000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0001100000000,42,unseen,micro_f1,0.30303030303030304
stgcn,cpr,0001100000000,42,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,0001100000000,42,unseen,exact_match,0.0
stgcn,cpr,0001100000000,7,seen,macro_f1,0.02564102564102564
stgcn,cpr,0001100000000,7,seen,micro_f1,0.06060606060606061
stgcn,cpr,0001100000000,7,seen,bit_accuracy,0.5230769230769231
stgcn,cpr,0001100000000,7,seen,exact_match,0.0
stgcn,cpr,0001100000000,7,unseen,macro_f1,0.057692307692307696
stgcn,cpr,0001100000000,7,unseen,micro_f1,0.1875
stgcn,cpr,0001100000000,7,unseen,bit_accuracy,0.6
stgcn,cpr,0001100000000,7,unseen,exact_match,0.0
stgcn,cpr,0010000000000,123,seen,macro_f1,0.0
stgcn,cpr,0010000000000,123,seen,micro_f1,0.0
stgcn,cpr,0010000000000,123,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,0010000000000,123,seen,exact_match,0.0
stgcn,cpr,0010000000000,123,unseen,macro_f1,0.0
stgcn,cpr,0010000000000,123,unseen,micro_f1,0.0
stgcn,cpr,0010000000000,123,unseen,bit_accuracy,0.8076923076923077
stgcn,cpr,0010000000000,123,unseen,exact_match,0.0
stgcn,cpr,0010000000000,42,seen,macro_f1,0.0
stgcn,cpr,0010000000000,42,seen,micro_f1,0.0
stgcn,cpr,0010000000000,42,seen,bit_accuracy,0.5384615384615384
stgcn,cpr,0010000000000,42,seen,exact_match,0.0
stgcn,cpr,0010000000000,42,unseen,macro_f1,0.0
stgcn,cpr,0010000000000,42,unseen,micro_f1,0.0
stgcn,cpr,0010000000000,42,unseen,bit_accuracy,0.46153846153846156
stgcn,cpr,0010000000000,42,unseen,exact_match,0.0
stgcn,cpr,0010000000000,7,seen,macro_f1,0.0
stgcn,cpr,0010000000000,7,seen,micro_f1,0.0
stgcn,cpr,0010000000000,7,seen,bit_accuracy,0.6076923076923076
stgcn,cpr,0010000000000,7,seen,exact_match,0.0
stgcn,cpr,0010000000000,7,unseen,macro_f1,0.0
stgcn,cpr,0010000000000,7,unseen,micro_f1,0.0
stgcn,cpr,0010000000000,7,unseen,bit_accuracy,0.6307692307692307
stgcn,cpr,0010000000000,7,unseen,exact_match,0.0
stgcn,cpr,0010000000001,123,seen,macro_f1,0.0
stgcn,cpr,0010000000001,123,seen,micro_f1,0.0
stgcn,cpr,0010000000001,123,seen,bit_accuracy,0.4307692307692308
stgcn,cpr,0010000000001,123,seen,exact_match,0.0
stgcn,cpr,0010000000001,123,unseen,macro_f1,0.0
stgcn,cpr,0010000000001,123,unseen,micro_f1,0.0
stgcn,cpr,0010000000001,123,unseen,bit_accuracy,0.47692307692307695
stgcn,cpr,0010000000001,123,unseen,exact_match,0.0
stgcn,cpr,0010000000001,42,seen,macro_f1,0.04395604395604395
stgcn,cpr,0010000000001,42,seen,micro_f1,0.10810810810810811
stgcn,cpr,0010000000001,42,seen,bit_accuracy,0.49230769230769234
stgcn,cpr,0010000000001,42,seen,exact_match,0.0
stgcn,cpr,0010000000001,42,unseen,macro_f1,0.02564102564102564
stgcn,cpr,0010000000001,42,unseen,micro_f1,0.06060606060606061
stgcn,cpr,0010000000001,42,unseen,bit_accuracy,0.5230769230769231
stgcn,cpr,0010000000001,42,unseen,exact_match,0.0
stgcn,cpr,0010000000001,7,seen,macro_f1,0.0
stgcn,cpr,0010000000001,7,seen,micro_f1,0.0
stgcn,cpr,0010000000001,7,seen,bit_accuracy,0.5384615384615384
stgcn,cpr,0010000000001,7,seen,exact_match,0.0
stgcn,cpr,0010000000001,7,unseen,macro_f1,0.0
stgcn,cpr,0010000000001,7,unseen,micro_f1,0.0
stgcn,cpr,0010000000001,7,unseen,bit_accuracy,0.5
stgcn,cpr,0010000000001,7,unseen,exact_match,0.0
stgcn,cpr,0010000000100,123,seen,macro_f1,0.057692307692307696
stgcn,cpr,0010000000100,123,seen,micro_f1,0.1875
stgcn,cpr,0010000000100,123,seen,bit_accuracy,0.6
stgcn,cpr,0010000000100,123,seen,exact_match,0.0
stgcn,cpr,0010000000100,123,unseen,macro_f1,0.04395604395604395
stgcn,cpr,0010000000100,123,unseen,micro_f1,0.14285714285714285
stgcn,cpr,0010000000100,123,unseen,bit_accuracy,0.6307692307692307
stgcn,cpr,0010000000100,123,unseen,exact_match,0.0
stgcn,cpr,0010000000100,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000000100,42,seen,micro_f1,0.2631578947368421
stgcn,cpr,0010000000100,42,seen,bit_accuracy,0.5692307692307692
stgcn,cpr,0010000000100,42,seen,exact_match,0.0
stgcn,cpr,0010000000100,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000000100,42,unseen,micro_f1,0.24390243902439024
stgcn,cpr,0010000000100,42,unseen,bit_accuracy,0.5230769230769231
stgcn,cpr,0010000000100,42,unseen,exact_match,0.0
stgcn,cpr,0010000000100,7,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000000100,7,seen,micro_f1,0.3333333333333333
stgcn,cpr,0010000000100,7,seen,bit_accuracy,0.6923076923076923
stgcn,cpr,0010000000100,7,seen,exact_match,0.0
stgcn,cpr,0010000000100,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000000100,7,unseen,micro_f1,0.3076923076923077
stgcn,cpr,0010000000100,7,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,0010000000100,7,unseen,exact_match,0.0
stgcn,cpr,0010000001000,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,123,seen,micro_f1,0.2857142857142857
stgcn,cpr,0010000001000,123,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,0010000001000,123,seen,exact_match,0.0
stgcn,cpr,0010000001000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,123,unseen,micro_f1,0.4
stgcn,cpr,0010000001000,123,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,0010000001000,123,unseen,exact_match,0.0
stgcn,cpr,0010000001000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,42,seen,micro_f1,0.3333333333333333
stgcn,cpr,0010000001000,42,seen,bit_accuracy,0.6923076923076923
stgcn,cpr,0010000001000,42,seen,exact_match,0.0
stgcn,cpr,0010000001000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,42,unseen,micro_f1,0.3125
stgcn,cpr,0010000001000,42,unseen,bit_accuracy,0.6615384615384615
stgcn,cpr,0010000001000,42,unseen,exact_match,0.0
stgcn,cpr,0010000001000,7,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,7,seen,micro_f1,0.36363636363636365
stgcn,cpr,0010000001000,7,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,0010000001000,7,seen,exact_match,0.0
stgcn,cpr,0010000001000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,7,unseen,micro_f1,0.3076923076923077
stgcn,cpr,0010000001000,7,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,0010000001000,7,unseen,exact_match,0.0
stgcn,cpr,0010000010000,123,seen,macro_f1,0.02564102564102564
stgcn,cpr,0010000010000,123,seen,micro_f1,0.10526315789473684
stgcn,cpr,0010000010000,123,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,0010000010000,123,seen,exact_match,0.0
stgcn,cpr,0010000010000,123,unseen,macro_f1,0.057692307692307696
stgcn,cpr,0010000010000,123,unseen,micro_f1,0.25
stgcn,cpr,0010000010000,123,unseen,bit_accuracy,0.7230769230769231
stgcn,cpr,0010000010000,123,unseen,exact_match,0.0
stgcn,cpr,0010000010000,42,seen,macro_f1,0.0
stgcn,cpr,0010000010000,42,seen,micro_f1,0.0
stgcn,cpr,0010000010000,42,seen,bit_accuracy,0.5384615384615384
stgcn,cpr,0010000010000,42,seen,exact_match,0.0
stgcn,cpr,0010000010000,42,unseen,macro_f1,0.0
stgcn,cpr,0010000010000,42,unseen,micro_f1,0.0
stgcn,cpr,0010000010000,42,unseen,bit_accuracy,0.6307692307692307
stgcn,cpr,0010000010000,42,unseen,exact_match,0.0
stgcn,cpr,0010000010000,7,seen,macro_f1,0.0
stgcn,cpr,0010000010000,7,seen,micro_f1,0.0
stgcn,cpr,0010000010000,7,seen,bit_accuracy,0.5769230769230769
stgcn,cpr,0010000010000,7,seen,exact_match,0.0
stgcn,cpr,0010000010000,7,unseen,macro_f1,0.0
stgcn,cpr,0010000010000,7,unseen,micro_f1,0.0
stgcn,cpr,0010000010000,7,unseen,bit_accuracy,0.6153846153846154
stgcn,cpr,0010000010000,7,unseen,exact_match,0.0
stgcn,cpr,0010000100000,123,seen,macro_f1,0.05128205128205128
stgcn,cpr,0010000100000,123,seen,micro_f1,0.15384615384615385
stgcn,cpr,0010000100000,123,seen,bit_accuracy,0.5769230769230769
stgcn,cpr,0010000100000,123,seen,exact_match,0.0
stgcn,cpr,0010000100000,123,unseen,macro_f1,0.05128205128205128
stgcn,cpr,0010000100000,123,unseen,micro_f1,0.18181818181818182
stgcn,cpr,0010000100000,123,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,0010000100000,123,unseen,exact_match,0.0
stgcn,cpr,0010000100000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000100000,42,seen,micro_f1,0.3448275862068966
stgcn,cpr,0010000100000,42,seen,bit_accuracy,0.7076923076923077
stgcn,cpr,0010000100000,42,seen,exact_match,0.0
stgcn,cpr,0010000100000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000100000,42,unseen,micro_f1,0.43478260869565216
stgcn,cpr,0010000100000,42,unseen,bit_accuracy,0.8
stgcn,cpr,0010000100000,42,unseen,exact_match,0.0
stgcn,cpr,0010000100000,7,seen,macro_f1,0.06837606837606837
stgcn,cpr,0010000100000,7,seen,micro_f1,0.36363636363636365
stgcn,cpr,0010000100000,7,seen,bit_accuracy,0.7846153846153846
stgcn,cpr,0010000100000,7,seen,exact_match,0.0
stgcn,cpr,0010000100000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000100000,7,unseen,micro_f1,0.4
stgcn,cpr,0010000100000,7,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,0010000100000,7,unseen,exact_match,0.0
stgcn,cpr,0010001000000,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010001000000,123,seen,micro_f1,0.3448275862068966
stgcn,cpr,0010001000000,123,seen,bit_accuracy,0.7076923076923077
stgcn,cpr,0010001000000,123,seen,exact_match,0.0
stgcn,cpr,0010001000000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010001000000,123,unseen,micro_f1,0.35714285714285715
stgcn,cpr,0010001000000,123,unseen,bit_accuracy,0.7230769230769231
stgcn,cpr,0010001000000,123,unseen,exact_match,0.0
stgcn,cpr,0010001000000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010001000000,42,seen,micro_f1,0.2702702702702703
stgcn,cpr,0010001000000,42,seen,bit_accuracy,0.5846153846153846
stgcn,cpr,0010001000000,42,seen,exact_match,0.0
stgcn,cpr,0010001000000,42,unseen,macro_f1,0.06837606837606837
stgcn,cpr,0010001000000,42,unseen,micro_f1,0.21621621621621623
stgcn,cpr,0010001000000,42,unseen,bit_accuracy,0.5538461538461539
stgcn,cpr,0010001000000,42,unseen,exact_match,0.0
stgcn,cpr,0010001000000,7,seen,macro_f1,0.05128205128205128
stgcn,cpr,0010001000000,7,seen,micro_f1,0.16666666666666666
stgcn,cpr,0010001000000,7,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,0010001000000,7,seen,exact_match,0.0
stgcn,cpr,0010001000000,7,unseen,macro_f1,0.05128205128205128
stgcn,cpr,0010001000000,7,unseen,micro_f1,0.2
stgcn,cpr,0010001000000,7,unseen,bit_accuracy,0.6923076923076923
stgcn,cpr,0010001000000,7,unseen,exact_match,0.0
stgcn,cpr,0010010000000,123,seen,macro_f1,0.05128205128205128
stgcn,cpr,0010010000000,123,seen,micro_f1,0.16666666666666666
stgcn,cpr,0010010000000,123,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,0010010000000,123,seen,exact_match,0.0
stgcn,cpr,0010010000000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010010000000,123,unseen,micro_f1,0.2857142857142857
stgcn,cpr,0010010000000,123,unseen,bit_accuracy,0.6153846153846154
stgcn,cpr,0010010000000,123,unseen,exact_match,0.0
stgcn,cpr,0010010000000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010010000000,42,seen,micro_f1,0.2702702702702703
stgcn,cpr,0010010000000,42,seen,bit_accuracy,0.5846153846153846
stgcn,cpr,0010010000000,42,seen,exact_match,0.0
stgcn,cpr,0010010000000,42,unseen,macro_f1,0.06837606837606837
stgcn,cpr,0010010000000,42,unseen,micro_f1,0.21621621621621623
stgcn,cpr,0010010000000,42,unseen,bit_accuracy,0.5538461538461539
stgcn,cpr,0010010000000,42,unseen,exact_match,0.0
stgcn,cpr,0010010000000,7,seen,macro_f1,0.02564102564102564
stgcn,cpr,0010010000000,7,seen,micro_f1,0.06451612903225806
stgcn,cpr,0010010000000,7,seen,bit_accuracy,0.5538461538461539
stgcn,cpr,0010010000000,7,seen,exact_match,0.0
stgcn,cpr,0010010000000,7,unseen,macro_f1,0.04395604395604395
stgcn,cpr,0010010000000,7,unseen,micro_f1,0.11428571428571428
stgcn,cpr,0010010000000,7,unseen,bit_accuracy,0.5230769230769231
stgcn,cpr,0010010000000,7,unseen,exact_match,0.0
stgcn,cpr,0100000000000,123,seen,macro_f1,0.0
stgcn,cpr,0100000000000,123,seen,micro_f1,0.0
stgcn,cpr,0100000000000,123,seen,bit_accuracy,0.8653846153846154
stgcn,cpr,0100000000000,123,seen,exact_match,0.0
stgcn,cpr,0100000000000,123,unseen,macro_f1,0.0
stgcn,cpr,0100000000000,123,unseen,micro_f1,0.0
stgcn,cpr,0100000000000,123,unseen,bit_accuracy,0.8346153846153846
stgcn,cpr,0100000000000,123,unseen,exact_match,0.0
stgcn,cpr,0100000000000,42,seen,macro_f1,0.0
stgcn,cpr,0100000000000,42,seen,micro_f1,0.0
stgcn,cpr,0100000000000,42,seen,bit_accuracy,0.6423076923076924
stgcn,cpr,0100000000000,42,seen,exact_match,0.0
stgcn,cpr,0100000000000,42,unseen,macro_f1,0.0
stgcn,cpr,0100000000000,42,unseen,micro_f1,0.0
stgcn,cpr,0100000000000,42,unseen,bit_accuracy,0.6115384615384616
stgcn,cpr,0100000000000,42,unseen,exact_match,0.0
stgcn,cpr,0100000000000,7,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000000,7,seen,micro_f1,0.5714285714285714
stgcn,cpr,0100000000000,7,seen,bit_accuracy,0.8846153846153846
stgcn,cpr,0100000000000,7,seen,exact_match,0.0
stgcn,cpr,0100000000000,7,unseen,macro_f1,0.0
stgcn,cpr,0100000000000,7,unseen,micro_f1,0.0
stgcn,cpr,0100000000000,7,unseen,bit_accuracy,0.6923076923076923
stgcn,cpr,0100000000000,7,unseen,exact_match,0.0
stgcn,cpr,0100000000010,123,seen,macro_f1,0.06837606837606837
stgcn,cpr,0100000000010,123,seen,micro_f1,0.32
stgcn,cpr,0100000000010,123,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,0100000000010,123,seen,exact_match,0.0
stgcn,cpr,0100000000010,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000010,123,unseen,micro_f1,0.43478260869565216
stgcn,cpr,0100000000010,123,unseen,bit_accuracy,0.8
stgcn,cpr,0100000000010,123,unseen,exact_match,0.0
stgcn,cpr,0100000000010,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000010,42,seen,micro_f1,0.36363636363636365
stgcn,cpr,0100000000010,42,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,0100000000010,42,seen,exact_match,0.0
stgcn,cpr,0100000000010,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000010,42,unseen,micro_f1,0.3333333333333333
stgcn,cpr,0100000000010,42,unseen,bit_accuracy,0.6923076923076923
stgcn,cpr,0100000000010,42,unseen,exact_match,0.0
stgcn,cpr,0100000000010,7,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000010,7,seen,micro_f1,0.5555555555555556
stgcn,cpr,0100000000010,7,seen,bit_accuracy,0.8769230769230769
stgcn,cpr,0100000000010,7,seen,exact_match,0.0
stgcn,cpr,0100000000010,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000010,7,unseen,micro_f1,0.6666666666666666
stgcn,cpr,0100000000010,7,unseen,bit_accuracy,0.9230769230769231
stgcn,cpr,0100000000010,7,unseen,exact_match,0.0
stgcn,cpr,0100000000100,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000100,123,seen,micro_f1,0.3333333333333333
stgcn,cpr,0100000000100,123,seen,bit_accuracy,0.6923076923076923
stgcn,cpr,0100000000100,123,seen,exact_match,0.0
stgcn,cpr,0100000000100,123,unseen,macro_f1,0.0
stgcn,cpr,0100000000100,123,unseen,micro_f1,0.0
stgcn,cpr,0100000000100,123,unseen,bit_accuracy,0.5769230769230769
stgcn,cpr,0100000000100,123,unseen,exact_match,0.0
stgcn,cpr,0100000000100,42,seen,macro_f1,0.14529914529914528
stgcn,cpr,0100000000100,42,seen,micro_f1,0.5142857142857142
stgcn,cpr,0100000000100,42,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,0100000000100,42,seen,exact_match,0.0
stgcn,cpr,0100000000100,42,unseen,macro_f1,0.1346153846153846
stgcn,cpr,0100000000100,42,unseen,micro_f1,0.42105263157894735
stgcn,cpr,0100000000100,42,unseen,bit_accuracy,0.6615384615384615
stgcn,cpr,0100000000100,42,unseen,exact_match,0.0
stgcn,cpr,0100000000100,7,seen,macro_f1,0.14529914529914528
stgcn,cpr,0100000000100,7,seen,micro_f1,0.5625
stgcn,cpr,0100000000100,7,seen,bit_accuracy,0.7846153846153846
stgcn,cpr,0100000000100,7,seen,exact_match,0.0
stgcn,cpr,0100000000100,7,unseen,macro_f1,0.10256410256410256
stgcn,cpr,0100000000100,7,unseen,micro_f1,0.4444444444444444
stgcn,cpr,0100000000100,7,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,0100000000100,7,unseen,exact_match,0.0
stgcn,cpr,0100000001000,123,seen,macro_f1,0.14529914529914528
stgcn,cpr,0100000001000,123,seen,micro_f1,0.5142857142857142
stgcn,cpr,0100000001000,123,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,0100000001000,123,seen,exact_match,0.0
stgcn,cpr,0100000001000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000001000,123,unseen,micro_f1,0.3125
stgcn,cpr,0100000001000,123,unseen,bit_accuracy,0.6615384615384615
stgcn,cpr,0100000001000,123,unseen,exact_match,0.0
stgcn,cpr,0100000001000,42,seen,macro_f1,0.15384615384615385
stgcn,cpr,0100000001000,42,seen,micro_f1,0.5333333333333333
stgcn,cpr,0100000001000,42,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,0100000001000,42,seen,exact_match,0.0
stgcn,cpr,0100000001000,42,unseen,macro_f1,0.15384615384615385
stgcn,cpr,0100000001000,42,unseen,micro_f1,0.5714285714285714
stgcn,cpr,0100000001000,42,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,0100000001000,42,unseen,exact_match,0.0
stgcn,cpr,0100000001000,7,seen,macro_f1,0.12087912087912088
stgcn,cpr,0100000001000,7,seen,micro_f1,0.4375
stgcn,cpr,0100000001000,7,seen,bit_accuracy,0.7230769230769231
stgcn,cpr,0100000001000,7,seen,exact_match,0.0
stgcn,cpr,0100000001000,7,unseen,macro_f1,0.15384615384615385
stgcn,cpr,0100000001000,7,unseen,micro_f1,0.6666666666666666
stgcn,cpr,0100000001000,7,unseen,bit_accuracy,0.8461538461538461
stgcn,cpr,0100000001000,7,unseen,exact_match,0.0
stgcn,cpr,0100000010000,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000010000,123,seen,micro_f1,0.4
stgcn,cpr,0100000010000,123,seen,bit_accuracy,0.7692307692307693
stgcn,cpr,0100000010000,123,seen,exact_match,0.0
stgcn,cpr,0100000010000,123,unseen,macro_f1,0.0
stgcn,cpr,0100000010000,123,unseen,micro_f1,0.0
stgcn,cpr,0100000010000,123,unseen,bit_accuracy,0.6153846153846154
stgcn,cpr,0100000010000,123,unseen,exact_match,0.0
stgcn,cpr,0100000010000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000010000,42,seen,micro_f1,0.3225806451612903
stgcn,cpr,0100000010000,42,seen,bit_accuracy,0.676923076923077
stgcn,cpr,0100000010000,42,seen,exact_match,0.0
stgcn,cpr,0100000010000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000010000,42,unseen,micro_f1,0.3333333333333333
stgcn,cpr,0100000010000,42,unseen,bit_accuracy,0.6923076923076923
stgcn,cpr,0100000010000,42,unseen,exact_match,0.0
stgcn,cpr,0100000010000,7,seen,macro_f1,0.057692307692307696
stgcn,cpr,0100000010000,7,seen,micro_f1,0.3
stgcn,cpr,0100000010000,7,seen,bit_accuracy,0.7846153846153846
stgcn,cpr,0100000010000,7,seen,exact_match,0.0
stgcn,cpr,0100000010000,7,unseen,macro_f1,0.057692307692307696
stgcn,cpr,0100000010000,7,unseen,micro_f1,0.2222222222222222
stgcn,cpr,0100000010000,7,unseen,bit_accuracy,0.676923076923077
stgcn,cpr,0100000010000,7,unseen,exact_match,0.0
stgcn,cpr,0100000100000,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100000100000,123,seen,micro_f1,0.5
stgcn,cpr,0100000100000,123,seen,bit_accuracy,0.8461538461538461
stgcn,cpr,0100000100000,123,seen,exact_match,0.0
stgcn,cpr,0100000100000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000100000,123,unseen,micro_f1,0.5
stgcn,cpr,0100000100000,123,unseen,bit_accuracy,0.8461538461538461
stgcn,cpr,0100000100000,123,unseen,exact_match,0.0
stgcn,cpr,0100000100000,42,seen,macro_f1,0.15384615384615385
stgcn,cpr,0100000100000,42,seen,micro_f1,0.6666666666666666
stgcn,cpr,0100000100000,42,seen,bit_accuracy,0.8461538461538461
stgcn,cpr,0100000100000,42,seen,exact_match,0.0
stgcn,cpr,0100000100000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000100000,42,unseen,micro_f1,0.4
stgcn,cpr,0100000100000,42,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,0100000100000,42,unseen,exact_match,0.0
stgcn,cpr,0100000100000,7,seen,macro_f1,0.15384615384615385
stgcn,cpr,0100000100000,7,seen,micro_f1,1.0
stgcn,cpr,0100000100000,7,seen,bit_accuracy,1.0
stgcn,cpr,0100000100000,7,seen,exact_match,1.0
stgcn,cpr,0100000100000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000100000,7,unseen,micro_f1,0.625
stgcn,cpr,0100000100000,7,unseen,bit_accuracy,0.9076923076923077
stgcn,cpr,0100000100000,7,unseen,exact_match,0.0
stgcn,cpr,0100001000000,123,seen,macro_f1,0.15384615384615385
stgcn,cpr,0100001000000,123,seen,micro_f1,0.6666666666666666
stgcn,cpr,0100001000000,123,seen,bit_accuracy,0.8461538461538461
stgcn,cpr,0100001000000,123,seen,exact_match,0.0
stgcn,cpr,0100001000000,123,unseen,macro_f1,0.15384615384615385
stgcn,cpr,0100001000000,123,unseen,micro_f1,0.5
stgcn,cpr,0100001000000,123,unseen,bit_accuracy,0.6923076923076923
stgcn,cpr,0100001000000,123,unseen,exact_match,0.0
stgcn,cpr,0100001000000,42,seen,macro_f1,0.15384615384615385
stgcn,cpr,0100001000000,42,seen,micro_f1,0.6451612903225806
stgcn,cpr,0100001000000,42,seen,bit_accuracy,0.8307692307692308
stgcn,cpr,0100001000000,42,seen,exact_match,0.0
stgcn,cpr,0100001000000,42,unseen,macro_f1,0.15384615384615385
stgcn,cpr,0100001000000,42,unseen,micro_f1,0.6666666666666666
stgcn,cpr,0100001000000,42,unseen,bit_accuracy,0.8461538461538461
stgcn,cpr,0100001000000,42,unseen,exact_match,0.0
stgcn,cpr,0100001000000,7,seen,macro_f1,0.13675213675213674
stgcn,cpr,0100001000000,7,seen,micro_f1,0.5517241379310345
stgcn,cpr,0100001000000,7,seen,bit_accuracy,0.8
stgcn,cpr,0100001000000,7,seen,exact_match,0.0
stgcn,cpr,0100001000000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100001000000,7,unseen,micro_f1,0.4
stgcn,cpr,0100001000000,7,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,0100001000000,7,unseen,exact_match,0.0
stgcn,cpr,0100010000000,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100010000000,123,seen,micro_f1,0.38461538461538464
stgcn,cpr,0100010000000,123,seen,bit_accuracy,0.7538461538461538
stgcn,cpr,0100010000000,123,seen,exact_match,0.0
stgcn,cpr,0100010000000,123,unseen,macro_f1,0.14529914529914528
stgcn,cpr,0100010000000,123,unseen,micro_f1,0.4864864864864865
stgcn,cpr,0100010000000,123,unseen,bit_accuracy,0.7076923076923077
stgcn,cpr,0100010000000,123,unseen,exact_match,0.0
stgcn,cpr,0100010000000,42,seen,macro_f1,0.15384615384615385
stgcn,cpr,0100010000000,42,seen,micro_f1,0.6153846153846154
stgcn,cpr,0100010000000,42,seen,bit_accuracy,0.8076923076923077
stgcn,cpr,0100010000000,42,seen,exact_match,0.0
stgcn,cpr,0100010000000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100010000000,42,unseen,micro_f1,0.36363636363636365
stgcn,cpr,0100010000000,42,unseen,bit_accuracy,0.7307692307692307
stgcn,cpr,0100010000000,42,unseen,exact_match,0.0
stgcn,cpr,0100010000000,7,seen,macro_f1,0.07692307692307693
stgcn,cpr,0100010000000,7,seen,micro_f1,0.38461538461538464
stgcn,cpr,0100010000000,7,seen,bit_accuracy,0.7538461538461538
stgcn,cpr,0100010000000,7,seen,exact_match,0.0
stgcn,cpr,0100010000000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100010000000,7,unseen,micro_f1,0.3333333333333333
stgcn,cpr,0100010000000,7,unseen,bit_accuracy,0.6923076923076923
